id_transacao;escore_risco;desfecho;valor;cliente
TX-103901;453;0;799,34;CLI-02152
TX-103902;497;0;534,19;CLI-02417
TX-103903;576;0;243,51;CLI-01116
TX-103904;411;aprovada;819,33;CLI-02847
TX-103905;311;aprovada;440,38;CLI-02694
TX-103906;325;aprovada;192,88;CLI-00686
TX-103907;744;aprovada;251,79;CLI-03015
TX-103908;409;0;451,80;CLI-00906
TX-103909;417;0;246,40;CLI-00004
TX-103910;389;aprovada;889,98;CLI-02909
TX-103911;557;aprovada;805,48;CLI-01938
TX-103912;828;1;396,91;CLI-00408
TX-103913;626;aprovada;242,53;CLI-01086
TX-103914;300;aprovada;389,20;CLI-00664
TX-103915;505;0;1.564,03;CLI-00142
TX-103916;438;0;153,25;CLI-02008
TX-103917;610;0;489,38;CLI-02750
TX-103918;642;aprovada;1.451,01;CLI-02763
TX-103919;562;0;570,64;CLI-02086
TX-103920;576;0;979,11;CLI-01418
TX-103921;493;aprovada;333,33;CLI-01654
TX-103922;502;0;114,62;CLI-01078
TX-103923;695;aprovada;168,31;CLI-00533
TX-103924;494;aprovada;71,60;CLI-02665
TX-103925;428;aprovada;49,44;CLI-01468
TX-103926;359;0;719,58;CLI-00708
TX-103927;346;aprovada;565,10;CLI-00693
TX-103928;420;0;491,09;CLI-02497
TX-103929;411;aprovada;563,91;CLI-00853
TX-103930;672;aprovada;275,03;CLI-01575
TX-103931;536;aprovada;468,25;CLI-01356
TX-103932;858;aprovada;691,01;CLI-00549
TX-103933;448;aprovada;452,54;CLI-00245
TX-103934;365;0;742,95;CLI-01361
TX-103935;614;0;348,49;CLI-00199
TX-103936;587;0;466,20;CLI-01327
TX-103937;611;0;843,19;CLI-02210
TX-103938;715;0;2.225,92;CLI-01770
TX-103939;341;0;471,02;CLI-01334
TX-103940;372;0;462,78;CLI-02542
TX-103941;640;aprovada;374,92;CLI-01796
TX-103942;737;aprovada;444,58;CLI-00548
TX-103943;523;aprovada;139,33;CLI-02354
TX-103944;528;aprovada;823,77;CLI-00670
TX-103945;575;0;126,53;CLI-02258
TX-103946;487;0;276,67;CLI-01370
TX-103947;405;0;373,72;CLI-02836
TX-103948;457;0;1.435,98;CLI-02085
TX-103949;613;aprovada;313,73;CLI-00185
TX-103950;427;aprovada;305,44;CLI-00015
TX-103951;736;aprovada;485,26;CLI-02128
TX-103952;538;0;124,22;CLI-00381
TX-103953;716;aprovada;841,75;CLI-01882
TX-103954;480;aprovada;397,27;CLI-02998
TX-103955;458;aprovada;239,43;CLI-00902
TX-103956;512;aprovada;320,38;CLI-00101
TX-103957;553;aprovada;317,67;CLI-02891
TX-103958;312;0;4.035,34;CLI-02373
TX-103959;472;aprovada;283,37;CLI-01296
TX-103960;393;aprovada;2.463,62;CLI-00443
TX-103961;543;0;206,93;CLI-02893
TX-103962;577;0;629,86;CLI-00738
TX-103963;478;aprovada;520,88;CLI-00738
TX-103964;547;aprovada;79,56;CLI-00959
TX-103965;397;aprovada;681,17;CLI-01277
TX-103966;467;aprovada;4.436,50;CLI-02552
TX-103967;437;0;228,19;CLI-01768
TX-103968;630;0;140,61;CLI-00387
TX-103969;448;0;239,90;CLI-01249
TX-103970;387;0;424,79;CLI-01822
TX-103971;502;aprovada;141,34;CLI-00798
TX-103972;739;0;287,41;CLI-02462
TX-103973;521;aprovada;144,61;CLI-02269
TX-103974;496;0;913,96;CLI-02058
TX-103975;475;aprovada;528,99;CLI-01992
TX-103976;494;0;1.776,64;CLI-02281
TX-103977;583;aprovada;186,46;CLI-02446
TX-103978;347;aprovada;156,91;CLI-01278
TX-103979;403;0;249,37;CLI-02074
TX-103980;717;aprovada;486,63;CLI-00679
TX-103981;375;0;216,50;CLI-00283
TX-103982;652;aprovada;879,47;CLI-00207
TX-103983;644;aprovada;434,34;CLI-01675
TX-103984;392;aprovada;854,98;CLI-01811
TX-103985;626;0;564,60;CLI-00355
TX-103986;341;aprovada;403,87;CLI-01052
TX-103987;647;aprovada;122,20;CLI-02616
TX-103988;557;aprovada;210,98;CLI-02108
TX-103989;470;0;313,28;CLI-01556
TX-103990;837;aprovada;497,32;CLI-02130
TX-103991;642;0;554,66;CLI-00084
TX-103992;300;0;440,38;CLI-02035
TX-103993;659;0;247,76;CLI-01184
TX-103994;503;aprovada;870,38;CLI-00200
TX-103995;351;0;1.379,96;CLI-02069
TX-103996;379;aprovada;422,78;CLI-00736
TX-103997;632;aprovada;1.052,25;CLI-02810
TX-103998;517;aprovada;461,53;CLI-02065
TX-103999;481;aprovada;2.253,02;CLI-02321
TX-104000;346;aprovada;490,49;CLI-00182
TX-104001;608;aprovada;151,26;CLI-02049
TX-104002;346;0;479,30;CLI-02303
TX-104003;360;aprovada;294,51;CLI-02415
TX-104004;476;0;609,58;CLI-02127
TX-104005;361;aprovada;918,58;CLI-01194
TX-104006;235;aprovada;113,94;CLI-01848
TX-104007;591;0;233,45;CLI-02440
TX-104008;679;0;2.022,38;CLI-00161
TX-104009;653;aprovada;321,77;CLI-02628
TX-104010;455;0;167,77;CLI-02721
TX-104011;408;0;442,93;CLI-02128
TX-104012;540;aprovada;151,51;CLI-00339
TX-104013;272;0;505,23;CLI-00519
TX-104014;583;aprovada;1.000,74;CLI-00473
TX-104015;547;aprovada;215,01;CLI-00859
TX-104016;340;aprovada;429,70;CLI-00817
TX-104017;651;0;131,08;CLI-01175
TX-104018;323;0;119,86;CLI-00174
TX-104019;548;0;403,61;CLI-00138
TX-104020;649;aprovada;184,37;CLI-01960
TX-104021;463;aprovada;1.149,02;CLI-00504
TX-104022;472;aprovada;754,99;CLI-02044
TX-104023;436;0;328,93;CLI-00295
TX-104024;629;aprovada;2.328,70;CLI-02257
TX-104025;359;aprovada;222,49;CLI-02662
TX-104026;464;0;489,72;CLI-00885
TX-104027;536;0;311,68;CLI-00019
TX-104028;492;aprovada;668,21;CLI-02199
TX-104029;342;aprovada;628,29;CLI-01539
TX-104030;653;0;1.999,89;CLI-00150
TX-104031;792;0;1.307,09;CLI-01847
TX-104032;598;0;1.540,45;CLI-00256
TX-104033;327;0;267,10;CLI-02879
TX-104034;418;aprovada;107,34;CLI-01123
TX-104035;560;0;432,00;CLI-00861
TX-104036;555;0;152,57;CLI-00793
TX-104037;589;0;392,32;CLI-02326
TX-104038;499;aprovada;166,84;CLI-02151
TX-104039;416;aprovada;159,81;CLI-02603
TX-104040;463;aprovada;198,82;CLI-00938
TX-104041;552;aprovada;496,97;CLI-02906
TX-104042;433;aprovada;544,33;CLI-00574
TX-104043;327;aprovada;97,64;CLI-00786
TX-104044;345;aprovada;90,12;CLI-00193
TX-104045;501;aprovada;797,38;CLI-00110
TX-104046;534;aprovada;269,86;CLI-02461
TX-104047;632;aprovada;1.264,85;CLI-00025
TX-104048;437;aprovada;168,20;CLI-02932
TX-104049;659;0;359,25;CLI-00835
TX-104050;592;aprovada;1.645,64;CLI-01691
TX-104051;284;aprovada;144,77;CLI-00370
TX-104052;504;aprovada;429,70;CLI-00269
TX-104053;360;0;843,76;CLI-01730
TX-104054;519;aprovada;249,75;CLI-00905
TX-104055;722;0;512,56;CLI-02011
TX-104056;595;aprovada;329,48;CLI-01029
TX-104057;605;aprovada;517,74;CLI-02827
TX-104058;705;aprovada;303,27;CLI-01377
TX-104059;525;aprovada;410,35;CLI-01260
TX-104060;624;aprovada;147,99;CLI-00614
TX-104061;660;0;176,64;CLI-01768
TX-104062;524;0;343,49;CLI-02230
TX-104063;714;0;1.454,30;CLI-01735
TX-104064;425;0;557,52;CLI-01621
TX-104065;522;0;277,11;CLI-00202
TX-104066;680;0;864,16;CLI-01267
TX-104067;454;aprovada;702,27;CLI-01731
TX-104068;410;0;354,55;CLI-01040
TX-104069;580;aprovada;793,56;CLI-00036
TX-104070;479;aprovada;1.211,19;CLI-00024
TX-104071;350;0;149,92;CLI-01501
TX-104072;681;aprovada;492,68;CLI-01754
TX-104073;498;aprovada;708,45;CLI-01662
TX-104074;641;0;215,07;CLI-00344
TX-104075;661;aprovada;962,45;CLI-00100
TX-104076;752;0;1.774,75;CLI-00641
TX-104077;405;aprovada;695,17;CLI-02972
TX-104078;456;0;34,24;CLI-00710
TX-104079;189;0;1.230,39;CLI-00027
TX-104080;430;aprovada;313,46;CLI-01749
TX-104081;744;aprovada;303,67;CLI-02903
TX-104082;701;aprovada;208,61;CLI-01809
TX-104083;657;aprovada;846,99;CLI-00134
TX-104084;400;aprovada;87,12;CLI-02418
TX-104085;613;0;276,89;CLI-02662
TX-104086;558;aprovada;1.119,60;CLI-01639
TX-104087;525;0;385,56;CLI-01106
TX-104088;435;0;39,57;CLI-02827
TX-104089;266;aprovada;1.525,55;CLI-02454
TX-104090;536;aprovada;327,41;CLI-00328
TX-104091;602;1;146,73;CLI-02192
TX-104092;710;1;138,82;CLI-00489
TX-104093;539;0;187,85;CLI-01083
TX-104094;675;0;372,84;CLI-00281
TX-104095;513;0;77,48;CLI-00327
TX-104096;605;aprovada;320,49;CLI-02892
TX-104097;371;aprovada;189,74;CLI-00923
TX-104098;682;0;344,78;CLI-01260
TX-104099;160;0;143,28;CLI-02886
TX-104100;250;0;203,27;CLI-02604
TX-104101;577;aprovada;2.363,10;CLI-01614
TX-104102;642;aprovada;197,28;CLI-01460
TX-104103;588;0;839,74;CLI-00037
TX-104104;646;aprovada;559,83;CLI-01470
TX-104105;498;0;279,72;CLI-01611
TX-104106;627;0;270,89;CLI-02171
TX-104107;704;aprovada;158,82;CLI-01658
TX-104108;400;0;353,83;CLI-00902
TX-104109;676;aprovada;945,30;CLI-01154
TX-104110;660;aprovada;2.182,01;CLI-00184
TX-104111;380;0;741,78;CLI-01886
TX-104112;537;aprovada;1.090,48;CLI-02517
TX-104113;525;0;196,54;CLI-02705
TX-104114;661;aprovada;283,22;CLI-02926
TX-104115;543;0;1.175,00;CLI-00564
TX-104116;508;aprovada;321,52;CLI-00117
TX-104117;563;aprovada;1.955,75;CLI-01050
TX-104118;431;0;135,96;CLI-02306
TX-104119;627;0;1.527,44;CLI-02681
TX-104120;517;0;1.927,80;CLI-00387
TX-104121;472;aprovada;95,90;CLI-01909
TX-104122;584;0;223,94;CLI-00503
TX-104123;527;aprovada;3.023,55;CLI-02212
TX-104124;477;aprovada;2.988,56;CLI-00233
TX-104125;512;0;308,93;CLI-01550
TX-104126;653;aprovada;870,37;CLI-02975
TX-104127;412;aprovada;189,38;CLI-01162
TX-104128;475;aprovada;48,11;CLI-00408
TX-104129;455;0;513,39;CLI-00582
TX-104130;43;0;840,21;CLI-02490
TX-104131;500;aprovada;143,42;CLI-01745
TX-104132;231;0;681,21;CLI-01062
TX-104133;314;aprovada;1.436,07;CLI-01346
TX-104134;392;0;125,56;CLI-01051
TX-104135;732;aprovada;1.187,74;CLI-01658
TX-104136;708;chargeback;278,64;CLI-00170
TX-104137;278;0;307,92;CLI-01412
TX-104138;487;aprovada;702,41;CLI-00581
TX-104139;401;0;573,57;CLI-00994
TX-104140;427;0;403,96;CLI-01487
TX-104141;440;aprovada;84,61;CLI-00077
TX-104142;633;0;860,28;CLI-00858
TX-104143;470;aprovada;876,51;CLI-01138
TX-104144;547;0;920,24;CLI-02010
TX-104145;392;aprovada;1.206,94;CLI-00978
TX-104146;607;aprovada;270,42;CLI-00636
TX-104147;420;aprovada;593,65;CLI-01040
TX-104148;583;0;783,07;CLI-02484
TX-104149;607;aprovada;790,10;CLI-01351
TX-104150;416;aprovada;236,98;CLI-02951
TX-104151;146;aprovada;297,06;CLI-00111
TX-104152;685;0;903,34;CLI-02464
TX-104153;527;0;335,64;CLI-01181
TX-104154;563;aprovada;222,96;CLI-00374
TX-104155;556;0;679,10;CLI-02704
TX-104156;566;0;137,68;CLI-01155
TX-104157;223;aprovada;349,03;CLI-02144
TX-104158;705;0;411,45;CLI-00438
TX-104159;346;aprovada;242,26;CLI-02433
TX-104160;568;0;478,93;CLI-01954
TX-104161;447;0;160,36;CLI-01052
TX-104162;741;0;246,08;CLI-01138
TX-104163;433;0;614,33;CLI-01444
TX-104164;269;aprovada;226,30;CLI-01108
TX-104165;853;0;215,22;CLI-00899
TX-104166;713;0;402,33;CLI-00957
TX-104167;548;0;545,14;CLI-00719
TX-104168;552;0;326,74;CLI-01336
TX-104169;622;0;161,70;CLI-01668
TX-104170;613;aprovada;51,90;CLI-02449
TX-104171;453;aprovada;90,83;CLI-01296
TX-104172;287;aprovada;214,86;CLI-02291
TX-104173;607;0;451,19;CLI-02265
TX-104174;556;aprovada;168,52;CLI-02814
TX-104175;838;1;136,07;CLI-00349
TX-104176;512;0;2.366,68;CLI-01241
TX-104177;467;0;473,33;CLI-01092
TX-104178;586;aprovada;475,40;CLI-02227
TX-104179;610;aprovada;41,44;CLI-00386
TX-104180;322;aprovada;739,74;CLI-02376
TX-104181;301;aprovada;490,17;CLI-02028
TX-104182;370;aprovada;171,58;CLI-02245
TX-104183;425;0;510,21;CLI-00519
TX-104184;738;0;302,46;CLI-01197
TX-104185;517;0;112,93;CLI-02097
TX-104186;222;aprovada;459,83;CLI-01899
TX-104187;596;aprovada;161,85;CLI-01753
TX-104188;749;aprovada;347,97;CLI-00440
TX-104189;518;aprovada;102,74;CLI-00091
TX-104190;630;aprovada;772,77;CLI-00783
TX-104191;330;0;322,76;CLI-00887
TX-104192;207;0;220,08;CLI-01210
TX-104193;643;0;727,83;CLI-00780
TX-104194;328;aprovada;588,82;CLI-02240
TX-104195;509;aprovada;458,72;CLI-01971
TX-104196;367;aprovada;148,72;CLI-01527
TX-104197;783;chargeback;966,23;CLI-00359
TX-104198;564;0;1.110,08;CLI-02839
TX-104199;455;0;102,96;CLI-02954
TX-104200;549;aprovada;447,40;CLI-00846
TX-104201;499;aprovada;246,89;CLI-02171
TX-104202;393;aprovada;310,34;CLI-02199
TX-104203;359;0;208,22;CLI-00834
TX-104204;290;aprovada;1.163,44;CLI-02615
TX-104205;494;aprovada;314,33;CLI-00548
TX-104206;379;0;61,19;CLI-02709
TX-104207;476;aprovada;951,00;CLI-01772
TX-104208;454;aprovada;45,18;CLI-01421
TX-104209;236;aprovada;149,21;CLI-02147
TX-104210;622;aprovada;399,05;CLI-02133
TX-104211;503;aprovada;2.170,96;CLI-02425
TX-104212;548;aprovada;561,08;CLI-01300
TX-104213;616;0;183,43;CLI-00623
TX-104214;220;aprovada;3.942,71;CLI-00335
TX-104215;419;aprovada;1.439,92;CLI-01932
TX-104216;509;aprovada;413,22;CLI-00700
TX-104217;732;aprovada;402,55;CLI-00448
TX-104218;626;0;110,68;CLI-02000
TX-104219;386;aprovada;142,78;CLI-01093
TX-104220;745;0;210,37;CLI-02012
TX-104221;808;aprovada;1.372,97;CLI-02290
TX-104222;773;aprovada;1.421,85;CLI-00591
TX-104223;625;aprovada;549,45;CLI-02007
TX-104224;583;aprovada;311,57;CLI-00606
TX-104225;422;0;219,85;CLI-01762
TX-104226;465;aprovada;98,54;CLI-02652
TX-104227;499;aprovada;801,11;CLI-02999
TX-104228;364;0;593,92;CLI-00508
TX-104229;416;0;122,21;CLI-02896
TX-104230;560;aprovada;1.934,42;CLI-02067
TX-104231;547;aprovada;361,71;CLI-00093
TX-104232;319;aprovada;714,95;CLI-01591
TX-104233;629;0;205,19;CLI-01467
TX-104234;530;0;269,26;CLI-02265
TX-104235;554;0;225,11;CLI-01996
TX-104236;494;0;412,17;CLI-00407
TX-104237;567;0;587,90;CLI-00175
TX-104238;615;aprovada;203,53;CLI-02758
TX-104239;537;aprovada;311,92;CLI-01617
TX-104240;354;0;168,94;CLI-02046
TX-104241;456;aprovada;120,43;CLI-02551
TX-104242;369;0;839,22;CLI-00864
TX-104243;568;0;724,06;CLI-02986
TX-104244;352;aprovada;1.217,86;CLI-00003
TX-104245;241;aprovada;316,97;CLI-00783
TX-104246;398;aprovada;475,23;CLI-00894
TX-104247;509;aprovada;236,57;CLI-00575
TX-104248;394;0;309,80;CLI-01516
TX-104249;437;0;647,22;CLI-00687
TX-104250;446;aprovada;578,13;CLI-01568
TX-104251;837;aprovada;477,20;CLI-00680
TX-104252;390;0;391,53;CLI-01832
TX-104253;488;0;468,93;CLI-00767
TX-104254;582;0;408,81;CLI-01162
TX-104255;268;aprovada;191,78;CLI-00300
TX-104256;323;aprovada;300,67;CLI-01006
TX-104257;486;0;1.236,66;CLI-02383
TX-104258;560;aprovada;262,07;CLI-02775
TX-104259;413;aprovada;44,25;CLI-01687
TX-104260;683;aprovada;317,88;CLI-02558
TX-104261;388;aprovada;366,38;CLI-00769
TX-104262;270;0;316,40;CLI-00789
TX-104263;408;aprovada;743,50;CLI-02657
TX-104264;544;0;208,61;CLI-02489
TX-104265;670;aprovada;228,72;CLI-00699
TX-104266;362;0;1.564,30;CLI-01528
TX-104267;414;aprovada;42,60;CLI-00852
TX-104268;570;0;380,10;CLI-02991
TX-104269;389;0;152,91;CLI-01540
TX-104270;486;aprovada;750,98;CLI-00397
TX-104271;563;0;838,61;CLI-01121
TX-104272;632;aprovada;639,11;CLI-02787
TX-104273;455;0;1.950,07;CLI-00531
TX-104274;697;0;485,27;CLI-02075
TX-104275;557;aprovada;1.183,29;CLI-00911
TX-104276;586;aprovada;160,75;CLI-01553
TX-104277;383;0;404,45;CLI-01849
TX-104278;474;aprovada;724,63;CLI-02005
TX-104279;597;aprovada;478,12;CLI-00729
TX-104280;387;0;366,52;CLI-02264
TX-104281;500;0;1.355,36;CLI-01044
TX-104282;650;0;367,50;CLI-01885
TX-104283;440;aprovada;957,35;CLI-00154
TX-104284;334;0;1.039,45;CLI-01076
TX-104285;241;aprovada;1.134,36;CLI-00454
TX-104286;372;aprovada;438,88;CLI-01231
TX-104287;538;aprovada;188,23;CLI-00547
TX-104288;312;0;489,89;CLI-02793
TX-104289;417;0;76,52;CLI-02496
TX-104290;373;aprovada;247,17;CLI-02997
TX-104291;555;0;651,33;CLI-00817
TX-104292;509;0;780,67;CLI-01409
TX-104293;572;aprovada;556,31;CLI-02260
TX-104294;727;0;26,39;CLI-00298
TX-104295;541;aprovada;789,07;CLI-02049
TX-104296;382;0;110,06;CLI-00151
TX-104297;621;0;213,81;CLI-01909
TX-104298;461;0;71,42;CLI-00576
TX-104299;665;aprovada;187,94;CLI-02596
TX-104300;447;0;766,95;CLI-00737
TX-104301;318;aprovada;742,00;CLI-00120
TX-104302;510;0;722,53;CLI-00899
TX-104303;577;0;151,73;CLI-00833
TX-104304;291;aprovada;354,49;CLI-02440
TX-104305;732;1;480,82;CLI-01462
TX-104306;544;0;462,97;CLI-02569
TX-104307;432;0;338,43;CLI-01844
TX-104308;633;0;358,89;CLI-01436
TX-104309;217;0;166,33;CLI-02622
TX-104310;498;aprovada;357,97;CLI-01896
TX-104311;429;aprovada;146,88;CLI-00925
TX-104312;467;aprovada;1.492,09;CLI-00318
TX-104313;476;aprovada;384,29;CLI-01929
TX-104314;462;aprovada;176,73;CLI-01178
TX-104315;418;0;196,38;CLI-02101
TX-104316;509;0;116,96;CLI-01449
TX-104317;671;0;358,76;CLI-01011
TX-104318;574;0;922,14;CLI-00750
TX-104319;555;0;1.607,37;CLI-00016
TX-104320;460;0;340,32;CLI-02038
TX-104321;485;aprovada;889,90;CLI-02066
TX-104322;683;0;144,34;CLI-02266
TX-104323;413;0;353,63;CLI-00773
TX-104324;634;aprovada;375,43;CLI-00231
TX-104325;627;aprovada;185,34;CLI-00151
TX-104326;417;aprovada;183,17;CLI-00947
TX-104327;518;0;544,28;CLI-00706
TX-104328;366;aprovada;884,00;CLI-00779
TX-104329;601;0;270,22;CLI-01438
TX-104330;529;aprovada;342,78;CLI-01939
TX-104331;818;0;606,78;CLI-01089
TX-104332;443;aprovada;131,17;CLI-00668
TX-104333;457;aprovada;617,13;CLI-01584
TX-104334;388;aprovada;267,06;CLI-02439
TX-104335;447;aprovada;85,96;CLI-01955
TX-104336;510;aprovada;293,32;CLI-01378
TX-104337;345;aprovada;397,46;CLI-01714
TX-104338;255;0;278,34;CLI-00937
TX-104339;414;aprovada;247,28;CLI-01525
TX-104340;618;0;1.179,65;CLI-02063
TX-104341;412;0;771,34;CLI-00457
TX-104342;489;aprovada;172,03;CLI-01489
TX-104343;123;0;95,67;CLI-02370
TX-104344;410;0;75,18;CLI-02408
TX-104345;574;aprovada;846,28;CLI-01778
TX-104346;667;0;191,46;CLI-01814
TX-104347;573;aprovada;720,73;CLI-00624
TX-104348;621;aprovada;443,49;CLI-00941
TX-104349;494;0;274,86;CLI-00858
TX-104350;645;0;891,65;CLI-02309
TX-104351;588;aprovada;189,86;CLI-02794
TX-104352;492;aprovada;580,44;CLI-01026
TX-104353;674;aprovada;201,23;CLI-02744
TX-104354;421;0;315,74;CLI-02529
TX-104355;376;aprovada;766,48;CLI-00796
TX-104356;407;aprovada;355,62;CLI-01727
TX-104357;390;0;794,87;CLI-00372
TX-104358;553;0;728,46;CLI-02355
TX-104359;712;0;199,94;CLI-02564
TX-104360;381;0;252,70;CLI-01782
TX-104361;474;0;438,13;CLI-02375
TX-104362;431;aprovada;1.328,53;CLI-02372
TX-104363;498;aprovada;600,42;CLI-00283
TX-104364;604;aprovada;268,34;CLI-01504
TX-104365;254;aprovada;424,19;CLI-02104
TX-104366;585;aprovada;215,83;CLI-01235
TX-104367;399;aprovada;1.893,65;CLI-01415
TX-104368;523;0;1.018,46;CLI-02548
TX-104369;735;aprovada;1.263,92;CLI-01236
TX-104370;509;aprovada;170,59;CLI-00142
TX-104371;594;0;186,75;CLI-01154
TX-104372;537;0;171,77;CLI-00281
TX-104373;774;aprovada;152,93;CLI-02152
TX-104374;455;0;161,32;CLI-00966
TX-104375;810;aprovada;435,33;CLI-00026
TX-104376;533;0;328,74;CLI-01198
TX-104377;478;aprovada;851,28;CLI-01441
TX-104378;517;0;968,43;CLI-01583
TX-104379;403;aprovada;229,59;CLI-00397
TX-104380;343;0;533,37;CLI-02597
TX-104381;548;0;208,99;CLI-00217
TX-104382;692;0;1.104,37;CLI-00822
TX-104383;471;aprovada;752,90;CLI-02758
TX-104384;564;0;176,07;CLI-00193
TX-104385;780;aprovada;720,79;CLI-02775
TX-104386;874;aprovada;243,49;CLI-02844
TX-104387;542;aprovada;190,30;CLI-00483
TX-104388;352;aprovada;381,51;CLI-02419
TX-104389;656;aprovada;99,44;CLI-00035
TX-104390;443;0;923,42;CLI-02940
TX-104391;552;0;568,83;CLI-01704
TX-104392;265;0;623,65;CLI-02607
TX-104393;519;0;988,18;CLI-02453
TX-104394;398;0;942,50;CLI-02125
TX-104395;577;0;48,92;CLI-01766
TX-104396;952;0;125,72;CLI-00509
TX-104397;739;0;312,81;CLI-01105
TX-104398;467;0;223,23;CLI-01398
TX-104399;520;aprovada;197,31;CLI-02557
TX-104400;437;0;318,54;CLI-00854
TX-104401;671;1;1.346,28;CLI-01072
TX-104402;287;aprovada;436,59;CLI-02354
TX-104403;592;0;1.381,87;CLI-01128
TX-104404;759;0;917,02;CLI-02644
TX-104405;443;aprovada;66,42;CLI-01301
TX-104406;886;0;1.167,27;CLI-02591
TX-104407;452;0;1.364,35;CLI-02513
TX-104408;395;0;93,51;CLI-02368
TX-104409;500;0;333,22;CLI-02387
TX-104410;569;0;565,59;CLI-02257
TX-104411;534;aprovada;264,64;CLI-00211
TX-104412;481;0;521,58;CLI-01664
TX-104413;220;aprovada;206,28;CLI-02981
TX-104414;483;aprovada;374,20;CLI-00695
TX-104415;513;aprovada;1.523,60;CLI-01899
TX-104416;473;0;148,63;CLI-00057
TX-104417;724;aprovada;364,99;CLI-01921
TX-104418;445;0;677,65;CLI-02375
TX-104419;807;chargeback;360,85;CLI-01763
TX-104420;571;aprovada;427,03;CLI-02912
TX-104421;366;0;538,05;CLI-01861
TX-104422;395;0;134,14;CLI-00971
TX-104423;682;aprovada;71,29;CLI-01424
TX-104424;665;0;59,78;CLI-00618
TX-104425;536;0;956,65;CLI-00467
TX-104426;390;0;522,31;CLI-00818
TX-104427;598;0;2.114,46;CLI-01783
TX-104428;279;aprovada;155,49;CLI-02799
TX-104429;629;aprovada;486,85;CLI-02544
TX-104430;577;aprovada;115,48;CLI-02017
TX-104431;708;aprovada;461,24;CLI-00339
TX-104432;829;aprovada;272,36;CLI-00643
TX-104433;673;0;163,06;CLI-00879
TX-104434;745;aprovada;138,81;CLI-01567
TX-104435;219;0;227,98;CLI-00051
TX-104436;767;aprovada;596,85;CLI-02209
TX-104437;647;aprovada;251,15;CLI-01435
TX-104438;448;aprovada;615,27;CLI-01830
TX-104439;692;0;208,67;CLI-01080
TX-104440;757;aprovada;773,07;CLI-00172
TX-104441;480;aprovada;953,70;CLI-01403
TX-104442;434;0;1.327,26;CLI-02932
TX-104443;531;0;245,45;CLI-01973
TX-104444;649;chargeback;157,48;CLI-02882
TX-104445;494;aprovada;409,25;CLI-02524
TX-104446;479;aprovada;589,80;CLI-00613
TX-104447;346;0;943,22;CLI-01230
TX-104448;754;aprovada;52,29;CLI-02883
TX-104449;465;aprovada;206,95;CLI-01168
TX-104450;429;aprovada;491,89;CLI-00775
TX-104451;433;0;494,52;CLI-00013
TX-104452;345;aprovada;99,54;CLI-02018
TX-104453;485;aprovada;123,14;CLI-01775
TX-104454;478;0;323,32;CLI-01280
TX-104455;232;0;547,52;CLI-01207
TX-104456;573;aprovada;76,22;CLI-02668
TX-104457;460;aprovada;1.070,36;CLI-01070
TX-104458;537;0;299,39;CLI-01979
TX-104459;342;aprovada;304,07;CLI-02924
TX-104460;432;0;839,11;CLI-02278
TX-104461;628;aprovada;1.356,27;CLI-00947
TX-104462;616;aprovada;108,60;CLI-01608
TX-104463;711;0;302,56;CLI-01198
TX-104464;325;aprovada;247,79;CLI-00483
TX-104465;347;aprovada;298,69;CLI-01921
TX-104466;330;aprovada;54,33;CLI-00949
TX-104467;452;aprovada;233,33;CLI-01347
TX-104468;619;0;419,90;CLI-00282
TX-104469;524;aprovada;301,80;CLI-02009
TX-104470;281;0;437,17;CLI-00222
TX-104471;506;0;118,00;CLI-01486
TX-104472;598;0;963,75;CLI-00126
TX-104473;500;0;522,34;CLI-01823
TX-104474;138;aprovada;1.622,39;CLI-00833
TX-104475;855;chargeback;2.150,54;CLI-00142
TX-104476;742;0;2.684,21;CLI-00652
TX-104477;589;aprovada;284,80;CLI-02055
TX-104478;586;aprovada;1.920,05;CLI-01833
TX-104479;510;0;2.778,71;CLI-01523
TX-104480;617;0;186,60;CLI-01034
TX-104481;579;aprovada;1.082,10;CLI-01942
TX-104482;546;0;165,77;CLI-00743
TX-104483;388;aprovada;482,19;CLI-00616
TX-104484;400;0;1.173,56;CLI-00806
TX-104485;302;aprovada;1.043,29;CLI-01973
TX-104486;270;0;524,79;CLI-02453
TX-104487;343;0;438,44;CLI-02924
TX-104488;657;aprovada;304,51;CLI-01180
TX-104489;761;0;267,12;CLI-00890
TX-104490;133;aprovada;105,13;CLI-01049
TX-104491;413;0;224,65;CLI-02577
TX-104492;488;0;157,18;CLI-02725
TX-104493;371;aprovada;177,85;CLI-01691
TX-104494;368;0;913,24;CLI-01812
TX-104495;335;aprovada;1.403,46;CLI-00333
TX-104496;672;0;273,12;CLI-02863
TX-104497;811;1;1.674,03;CLI-02625
TX-104498;402;aprovada;531,34;CLI-02045
TX-104499;682;aprovada;196,79;CLI-02865
TX-104500;637;0;254,98;CLI-00020
TX-104501;494;0;79,60;CLI-02449
TX-104502;741;aprovada;1.601,85;CLI-02900
TX-104503;702;aprovada;1.776,42;CLI-02714
TX-104504;443;aprovada;176,44;CLI-02391
TX-104505;629;0;417,99;CLI-02835
TX-104506;221;0;267,67;CLI-00083
TX-104507;508;aprovada;320,94;CLI-02774
TX-104508;493;0;158,23;CLI-02105
TX-104509;472;aprovada;222,48;CLI-02342
TX-104510;591;aprovada;533,74;CLI-01089
TX-104511;629;aprovada;767,35;CLI-00607
